booking_id,age,country,travel_type,transport,hotel_stars,nights,distance_km,season,booking_advance_days,travel_insurance,total_price,cancelled
3951,63,Italy,Leisure,Plane,3,5,2892,Summer,133,no,1476.01,no
3952,39,Spain,Business,Train,1,14,8864,Autumn,154,yes,4257.58,no
3953,58,Italy,Leisure,Plane,5,14,7486,Autumn,92,no,2848.08,no
3954,73,Germany,Leisure,Plane,5,13,4993,Summer,15,yes,2323.79,no
3955,72,Italy,Leisure,Train,1,9,5196,Autumn,150,no,2089.86,no
3956,33,Italy,Leisure,Plane,3,13,4956,Winter,37,no,2892.42,no
3957,46,France,Leisure,Train,1,2,3755,Summer,157,yes,696.22,no
3958,66,Italy,Leisure,Plane,3,6,8584,Autumn,154,yes,2316.56,no
3959,65,UK,Business,Plane,2,7,4393,Spring,70,no,2244.21,no
3960,47,Spain,Leisure,Plane,3,6,179,Spring,139,yes,966.87,no
3961,29,France,Leisure,Plane,5,3,4408,Summer,100,no,1530.1,no
3962,52,Spain,Business,Plane,2,10,1962,Spring,148,no,2422.8,no
3963,28,Spain,Business,Plane,4,14,718,Spring,84,yes,3336.36,no
3964,63,Germany,Leisure,Plane,2,10,1059,Winter,91,no,1718.35,no
3965,67,Germany,Business,Plane,3,10,3835,Summer,33,yes,2466.26,no
3966,38,France,Leisure,Plane,2,9,8214,Spring,121,no,2558.11,no
3967,38,USA,Business,Plane,2,14,2268,Autumn,30,no,2440.4,no
3968,22,Germany,Leisure,Train,4,12,3345,Summer,178,no,2646.6,no
3969,65,Germany,Leisure,Plane,3,8,7335,Summer,34,yes,2399.06,no
3970,37,Germany,Business,Plane,5,8,1261,Spring,133,yes,2499.33,no
3971,54,Spain,Leisure,Train,2,8,2140,Spring,140,yes,1714.94,no
3972,20,France,Leisure,Train,1,9,8260,Winter,76,yes,2250.07,no
3973,61,Spain,Leisure,Plane,5,1,5749,Autumn,75,yes,1519.53,no
3974,50,UK,Leisure,Plane,2,8,9391,Winter,52,no,2443.78,no
3975,70,Spain,Leisure,Plane,5,2,7418,Winter,51,yes,1911.63,no
3976,26,UK,Leisure,Plane,1,4,9980,Autumn,149,yes,2168.67,no
3977,26,Italy,Leisure,Plane,5,1,7583,Spring,58,yes,1534.29,no
3978,21,Italy,Leisure,Plane,5,12,4232,Winter,98,yes,2098.44,no
3979,52,UK,Leisure,Train,1,6,944,Summer,125,no,1207.69,no
3980,34,UK,Leisure,Plane,1,10,5877,Winter,93,yes,2339.83,no
3981,51,Spain,Leisure,Train,1,1,1743,Autumn,134,yes,504.13,no
3982,41,UK,Business,Plane,4,12,1363,Winter,177,yes,2102.85,no
3983,49,France,Leisure,Plane,1,5,3034,Winter,37,yes,1359.23,no
3984,18,Italy,Leisure,Plane,5,9,6239,Summer,138,yes,2648.74,no
3985,25,Italy,Business,Train,1,1,7274,Autumn,56,no,1520.67,no
3986,62,USA,Business,Plane,2,9,315,Summer,83,no,2228.39,no
3987,40,UK,Leisure,Plane,1,4,4876,Spring,71,yes,1345.11,no
3988,64,Germany,Business,Train,1,3,2440,Autumn,66,yes,1151.33,no
3989,57,Germany,Leisure,Plane,3,8,7806,Winter,45,no,2172.43,no
3990,29,UK,Business,Plane,5,6,9799,Summer,87,yes,3135.4,no
3991,71,France,Leisure,Train,5,7,2190,Summer,95,yes,2055.83,no
3992,29,Germany,Leisure,Train,2,9,1216,Autumn,144,yes,1387.86,no
3993,63,USA,Leisure,Plane,4,5,7850,Summer,10,no,2185.61,no
3994,64,UK,Business,Plane,3,13,5434,Autumn,149,no,3380.85,no
3995,32,France,Leisure,Plane,2,2,2261,Spring,140,yes,667.4,no
3996,58,France,Leisure,Plane,2,3,3356,Autumn,13,yes,805.06,no
3997,36,Spain,Leisure,Plane,5,3,9440,Autumn,81,no,1914.98,no
3998,43,France,Business,Plane,3,4,3276,Spring,117,no,1765.75,no
3999,69,Germany,Business,Plane,5,10,6480,Spring,138,no,3277.7,no
4000,46,Germany,Leisure,Plane,4,7,3445,Winter,122,no,1931.21,no
4001,39,UK,Leisure,Plane,5,12,7096,Summer,141,no,3017.43,no
4002,57,UK,Leisure,Plane,1,10,9432,Spring,162,yes,2891.03,no
4003,38,France,Leisure,Plane,5,6,3033,Spring,59,yes,1411.56,no
4004,68,USA,Business,Plane,1,3,7841,Summer,128,yes,1942.1,no
4005,55,Italy,Leisure,Plane,2,14,5755,Summer,49,yes,2943.78,no
4006,37,Spain,Leisure,Plane,4,7,2548,Winter,6,no,1856.69,yes
4007,74,Italy,Leisure,Plane,1,4,927,Winter,12,no,737.24,no
4008,46,France,Leisure,Plane,4,10,5996,Autumn,29,no,2766.28,no
4009,68,France,Leisure,Plane,5,11,1303,Winter,77,no,2341.23,no
4010,21,Italy,Leisure,Plane,5,11,6719,Spring,124,yes,2517.53,no
4011,72,Spain,Leisure,Plane,2,8,6898,Spring,26,no,2042.14,no
4012,24,Italy,Leisure,Plane,5,7,944,Summer,68,yes,1634.5,no
4013,45,UK,Leisure,Plane,1,7,3071,Winter,16,no,1547.19,no
4014,45,Germany,Leisure,Train,2,9,1368,Autumn,53,yes,1617.99,no
4015,21,USA,Leisure,Plane,4,8,4844,Autumn,147,yes,2349.05,no
4016,39,UK,Business,Plane,2,12,7835,Autumn,175,yes,3153.4,no
4017,29,Germany,Leisure,Plane,4,1,9921,Autumn,160,yes,1675.59,no
4018,62,USA,Leisure,Plane,3,7,3630,Summer,70,yes,1513.25,no
4019,20,USA,Business,Plane,1,3,5185,Winter,5,yes,1718.5,no
4020,39,USA,Leisure,Plane,1,12,9095,Winter,130,yes,2628.29,no
4021,61,France,Leisure,Plane,4,4,8419,Winter,130,no,2126.0,no
4022,19,USA,Leisure,Plane,5,6,9243,Winter,3,no,2765.7,yes
4023,41,Spain,Leisure,Plane,5,5,2364,Autumn,95,no,1440.69,no
4024,51,Italy,Leisure,Plane,3,8,119,Autumn,43,no,1101.01,no
4025,44,Spain,Leisure,Plane,4,2,1881,Summer,133,yes,1019.08,no
4026,72,Italy,Business,Plane,3,5,6957,Summer,178,no,2098.82,no
4027,58,UK,Business,Plane,4,5,4934,Autumn,10,yes,2067.63,no
4028,18,UK,Leisure,Plane,3,3,7396,Spring,155,yes,1466.15,no
4029,25,Italy,Leisure,Plane,4,14,8848,Winter,24,no,2947.89,no
4030,40,Spain,Leisure,Train,1,10,2344,Summer,22,yes,1632.52,no
4031,55,Italy,Leisure,Plane,3,13,3083,Autumn,89,yes,1991.81,no
4032,23,USA,Leisure,Plane,3,5,2825,Winter,3,no,1317.03,no
4033,39,France,Business,Plane,4,4,4699,Winter,144,no,1931.48,no
4034,42,UK,Leisure,Plane,2,11,5466,Autumn,158,no,2259.54,no
4035,35,France,Business,Plane,2,5,4987,Spring,112,yes,1925.42,no
4036,34,USA,Business,Train,1,10,296,Spring,171,no,1861.18,no
4037,29,USA,Business,Train,5,9,5326,Summer,4,no,2751.59,yes
4038,23,UK,Leisure,Plane,5,7,2928,Autumn,107,no,1630.5,no
4039,43,UK,Leisure,Plane,1,1,4088,Summer,40,no,832.69,no
4040,44,USA,Leisure,Plane,5,3,5832,Spring,16,yes,1704.91,no
4041,25,Germany,Leisure,Plane,4,9,5379,Summer,105,yes,2313.93,no
4042,36,France,Leisure,Plane,2,4,2569,Summer,72,no,1184.77,no
4043,59,France,Leisure,Plane,1,4,1730,Spring,88,no,975.94,no
4044,18,Germany,Leisure,Plane,4,10,3378,Winter,16,yes,2417.18,no
4045,74,Spain,Leisure,Plane,1,6,2138,Winter,118,no,1012.65,no
4046,46,France,Business,Plane,2,3,5532,Spring,91,yes,1816.88,no
4047,62,Italy,Leisure,Plane,5,3,5121,Winter,20,yes,1578.37,no
4048,66,USA,Leisure,Plane,4,9,4430,Autumn,179,yes,1634.95,no
4049,52,USA,Leisure,Plane,2,13,6570,Winter,84,yes,3392.33,no
4050,57,Germany,Business,Train,1,5,7177,Spring,83,yes,2002.34,no
4051,31,France,Leisure,Plane,3,14,4861,Autumn,126,no,2744.42,no
4052,52,Spain,Leisure,Train,4,7,5319,Summer,51,yes,1831.48,no
4053,65,France,Leisure,Plane,1,5,7101,Spring,18,yes,1912.21,no
4054,62,USA,Business,Plane,1,6,1487,Spring,81,no,1716.45,no
4055,37,UK,Business,Plane,2,8,741,Winter,97,yes,2094.91,no
4056,73,Italy,Leisure,Train,1,8,5712,Autumn,117,no,1748.42,no
4057,66,Germany,Leisure,Plane,4,2,7310,Spring,124,no,1438.45,no
4058,30,UK,Leisure,Plane,4,11,674,Autumn,28,yes,1543.67,no
4059,55,Spain,Leisure,Plane,1,9,9310,Autumn,156,no,2219.05,no
4060,66,UK,Leisure,Train,2,10,7896,Winter,89,no,2640.11,no
4061,63,UK,Business,Train,4,12,8691,Spring,141,no,3640.39,no
4062,66,Spain,Business,Train,3,12,4790,Autumn,6,yes,2507.44,no
4063,25,UK,Leisure,Train,5,12,1556,Autumn,157,yes,1940.34,no
4064,60,Germany,Leisure,Plane,2,14,1695,Summer,106,yes,2124.23,no
4065,37,USA,Leisure,Plane,2,6,8408,Winter,119,no,1883.66,no
4066,50,France,Business,Plane,5,7,8086,Spring,137,no,2566.68,no
4067,43,UK,Business,Plane,5,3,8674,Autumn,29,no,2130.1,no
4068,56,Germany,Leisure,Train,4,4,2229,Winter,166,yes,1158.41,no
4069,38,France,Leisure,Train,1,6,931,Spring,65,yes,791.04,no
4070,70,France,Leisure,Plane,1,7,5068,Autumn,56,yes,2044.78,no
4071,66,UK,Leisure,Plane,3,6,3581,Spring,30,yes,1753.11,no
4072,59,Germany,Business,Train,1,5,2217,Spring,114,no,1517.02,no
4073,60,USA,Leisure,Plane,3,14,4582,Winter,96,yes,2926.77,no
4074,71,UK,Business,Plane,3,12,2106,Winter,121,yes,2433.51,no
4075,58,Spain,Leisure,Plane,2,2,8588,Summer,58,no,1570.41,no
4076,26,France,Business,Plane,2,12,6860,Summer,138,yes,3569.51,no
4077,41,UK,Leisure,Plane,4,7,9010,Summer,149,no,2225.95,no
4078,54,France,Business,Plane,5,5,5794,Autumn,26,yes,1942.4,no
4079,66,Germany,Leisure,Plane,5,12,6162,Summer,15,no,2959.93,no
4080,58,Italy,Leisure,Train,3,9,3179,Spring,163,yes,1761.06,no
4081,34,UK,Leisure,Plane,5,13,5378,Winter,89,yes,3381.62,no
4082,41,USA,Leisure,Plane,3,11,110,Spring,15,no,1985.02,no
4083,38,UK,Leisure,Train,5,4,4980,Winter,97,no,1612.79,no
4084,68,France,Leisure,Plane,4,14,510,Winter,75,yes,2232.58,no
4085,56,Germany,Business,Plane,2,10,698,Spring,88,no,2191.18,no
4086,72,Spain,Leisure,Train,2,12,923,Spring,6,no,1456.43,no
4087,58,USA,Business,Plane,3,2,7976,Autumn,156,yes,2092.18,no
4088,56,Germany,Business,Plane,5,7,5317,Winter,63,no,2071.77,no
4089,30,UK,Leisure,Plane,1,7,7186,Summer,29,yes,2265.93,no
4090,28,Spain,Leisure,Plane,4,1,412,Autumn,48,yes,612.61,no
4091,63,Germany,Leisure,Plane,5,11,6771,Summer,149,yes,2857.85,no
4092,36,Italy,Leisure,Plane,1,14,6800,Autumn,22,yes,2250.0,no
4093,28,USA,Leisure,Plane,4,13,2592,Winter,27,yes,2426.12,no
4094,30,France,Business,Plane,4,5,330,Spring,85,yes,1636.94,no
4095,63,Germany,Leisure,Train,2,3,3840,Spring,79,yes,816.57,no
4096,62,Germany,Leisure,Plane,3,9,143,Winter,138,no,1492.8,no
4097,18,Italy,Leisure,Plane,5,9,7632,Spring,22,no,2637.35,no
4098,57,UK,Business,Train,4,7,8192,Winter,172,yes,2527.09,no
4099,61,USA,Leisure,Plane,5,12,7378,Winter,84,yes,3175.54,no
4100,36,USA,Leisure,Plane,4,9,3557,Winter,83,no,2336.74,no
4101,29,France,Leisure,Train,2,12,5484,Autumn,156,yes,2071.14,no
4102,25,Germany,Leisure,Plane,3,2,5715,Spring,50,yes,1251.58,no
4103,25,Spain,Business,Plane,1,11,5606,Autumn,179,yes,2454.19,no
4104,70,Germany,Business,Plane,1,10,3095,Summer,129,no,2518.38,no
4105,62,France,Leisure,Plane,2,8,3738,Winter,162,yes,2039.28,no
4106,29,Germany,Leisure,Plane,4,10,7617,Spring,163,yes,2879.59,no
4107,65,Italy,Leisure,Plane,2,10,3384,Summer,61,no,2210.09,no
4108,50,Germany,Leisure,Plane,3,10,8462,Winter,30,yes,2867.34,no
4109,62,Germany,Leisure,Plane,1,13,4441,Summer,76,yes,1985.63,no
4110,43,Spain,Leisure,Plane,5,1,9931,Autumn,168,no,1880.42,no
4111,56,Italy,Leisure,Plane,1,3,716,Autumn,37,yes,513.34,no
4112,45,Italy,Business,Plane,3,8,339,Spring,129,no,1630.96,no
4113,22,Germany,Leisure,Plane,4,11,6152,Summer,143,yes,2773.36,no
4114,25,USA,Business,Plane,2,8,6554,Summer,13,yes,2696.04,no
4115,42,Spain,Leisure,Plane,1,14,9214,Autumn,157,yes,3341.84,no
4116,44,Germany,Leisure,Plane,1,10,4987,Autumn,45,no,1575.16,no
4117,63,Germany,Business,Plane,5,8,2004,Spring,4,yes,2452.37,no
4118,40,France,Leisure,Plane,2,11,6265,Winter,15,yes,2475.89,no
4119,47,France,Leisure,Train,5,12,912,Spring,104,no,2234.13,no
4120,62,USA,Leisure,Train,5,11,5099,Autumn,176,no,2991.62,no
4121,64,Spain,Leisure,Train,4,7,7742,Spring,91,yes,2363.25,no
4122,40,UK,Business,Train,1,2,1830,Winter,143,yes,965.82,no
4123,66,France,Business,Plane,2,3,9123,Autumn,39,yes,2004.96,no
4124,64,UK,Leisure,Plane,4,9,3524,Winter,79,yes,2401.73,no
4125,37,Italy,Leisure,Plane,4,2,6162,Spring,60,no,1513.27,no
4126,35,France,Leisure,Plane,4,13,2307,Winter,94,no,2677.93,no
4127,35,France,Leisure,Train,3,7,3468,Autumn,172,yes,1927.37,no
4128,19,Spain,Leisure,Plane,3,1,5571,Autumn,43,yes,1052.32,no
4129,21,USA,Leisure,Train,4,3,2327,Winter,132,no,1128.95,no
4130,47,UK,Leisure,Plane,3,13,7739,Spring,77,no,3321.9,no
4131,50,France,Leisure,Train,2,14,4480,Spring,178,yes,2188.38,no
4132,53,France,Leisure,Plane,1,1,1920,Spring,39,yes,481.34,no
4133,35,Spain,Leisure,Plane,2,6,8940,Spring,54,yes,2220.19,no
4134,54,Spain,Leisure,Plane,1,4,288,Summer,151,no,710.69,no
4135,36,USA,Business,Plane,3,1,9514,Summer,163,yes,2270.75,no
4136,64,UK,Business,Train,2,5,5321,Winter,54,no,1830.01,no
4137,45,Italy,Leisure,Plane,5,14,8770,Summer,62,yes,3906.66,no
4138,57,USA,Leisure,Plane,4,4,6846,Summer,176,no,1898.35,no
4139,37,Italy,Business,Plane,1,14,4712,Summer,135,yes,2981.25,no
4140,66,Germany,Business,Train,1,11,1988,Winter,173,yes,2507.39,no
4141,50,France,Business,Plane,5,10,1650,Summer,13,yes,2431.24,no
4142,29,UK,Leisure,Plane,5,14,7159,Spring,115,yes,3941.22,no
4143,68,USA,Business,Plane,4,11,5333,Spring,39,yes,3421.71,no
4144,32,France,Leisure,Plane,3,10,5735,Winter,84,no,2036.89,no
4145,58,UK,Business,Plane,2,2,133,Winter,146,yes,865.89,no
4146,56,UK,Business,Plane,2,13,8587,Winter,150,yes,3284.19,no
4147,19,UK,Leisure,Train,2,7,1529,Autumn,164,yes,1151.34,no
4148,46,France,Business,Train,3,12,5346,Summer,105,yes,2555.59,no
4149,58,USA,Leisure,Plane,4,8,2087,Winter,112,yes,1756.15,no
4150,27,Spain,Business,Train,2,4,6371,Winter,72,yes,1605.89,no
4151,19,France,Leisure,Plane,1,9,2982,Winter,3,yes,1210.04,no
4152,68,UK,Business,Plane,1,3,1647,Spring,157,yes,1031.15,no
4153,28,USA,Leisure,Plane,1,13,562,Winter,73,yes,1280.6,no
4154,30,Germany,Business,Plane,5,6,6807,Spring,8,yes,2610.3,no
4155,27,Italy,Leisure,Train,5,11,5405,Spring,76,yes,2488.76,no
4156,31,UK,Leisure,Plane,3,14,613,Autumn,174,no,2847.81,no
4157,35,Germany,Leisure,Plane,2,14,5274,Winter,92,yes,2172.98,no
4158,68,Spain,Business,Plane,5,7,3666,Autumn,106,yes,2513.34,no
4159,71,UK,Leisure,Plane,1,7,3903,Winter,49,no,1108.31,no
4160,26,Germany,Leisure,Plane,5,6,4038,Summer,43,yes,2041.59,no
4161,74,UK,Leisure,Plane,1,9,1571,Winter,138,yes,1293.49,no
4162,56,France,Business,Plane,2,1,8103,Winter,141,yes,1724.69,no
4163,45,USA,Leisure,Train,3,13,437,Winter,2,no,1520.05,yes
4164,20,Germany,Leisure,Plane,4,9,7151,Winter,65,no,2840.39,no
4165,37,USA,Leisure,Plane,4,13,7544,Winter,86,no,2648.12,no
4166,23,France,Leisure,Plane,1,9,3512,Winter,97,no,1355.24,no
4167,44,France,Leisure,Plane,5,4,2492,Autumn,170,no,1327.34,no
4168,70,USA,Leisure,Train,5,13,1076,Summer,10,no,2776.42,no
4169,19,Germany,Business,Plane,1,12,5078,Autumn,63,yes,3175.23,no
4170,46,USA,Business,Plane,2,12,4168,Summer,103,yes,2471.44,no
4171,55,USA,Leisure,Train,1,5,9995,Autumn,61,no,1795.65,no
4172,20,Italy,Leisure,Plane,2,3,971,Autumn,1,no,835.81,no
4173,33,Germany,Leisure,Plane,3,7,3509,Winter,154,yes,1720.92,no
4174,47,Italy,Leisure,Plane,3,2,2689,Autumn,5,yes,903.98,no
4175,57,UK,Business,Train,1,8,1649,Summer,35,no,1425.57,no
4176,19,USA,Leisure,Plane,3,9,4561,Spring,125,yes,2112.17,no
4177,34,UK,Leisure,Plane,5,6,2721,Summer,141,yes,1773.58,no
4178,58,Germany,Leisure,Plane,2,9,2629,Autumn,27,no,1704.04,no
4179,29,USA,Business,Plane,4,6,7262,Spring,140,yes,2589.27,no
4180,52,UK,Leisure,Plane,4,3,8451,Winter,94,yes,1961.56,no
4181,60,Spain,Leisure,Plane,3,10,6499,Spring,50,no,2670.41,no
4182,18,France,Leisure,Plane,2,3,2681,Winter,159,yes,792.76,no
4183,72,USA,Business,Plane,5,2,6665,Summer,69,no,2022.82,no
4184,62,France,Business,Plane,4,5,7205,Spring,165,no,2142.97,no
4185,32,Italy,Leisure,Train,5,13,7056,Spring,2,no,3677.31,yes
4186,43,UK,Leisure,Plane,5,14,3034,Spring,102,no,2316.16,no
4187,54,Italy,Business,Plane,4,4,2411,Winter,3,yes,1703.33,no
4188,38,USA,Leisure,Plane,4,12,2895,Winter,148,yes,2036.9,no
4189,66,France,Leisure,Plane,3,6,4428,Summer,130,no,1414.36,no
4190,48,France,Leisure,Plane,2,5,6923,Summer,42,yes,1364.57,no
4191,42,UK,Leisure,Plane,1,6,4428,Autumn,43,yes,1226.51,no
4192,40,USA,Leisure,Plane,2,4,3688,Winter,21,no,1037.24,no
4193,41,Spain,Business,Train,1,14,3216,Summer,45,no,3302.5,no
4194,74,Spain,Leisure,Plane,4,13,4753,Spring,20,no,3023.24,no
4195,55,UK,Leisure,Plane,5,3,3847,Spring,171,no,1436.02,no
4196,45,USA,Business,Plane,2,1,6924,Spring,178,no,1577.5,no
4197,38,UK,Leisure,Train,5,5,1559,Summer,43,no,1543.96,no
4198,71,USA,Leisure,Plane,2,6,4530,Spring,24,yes,1691.55,no
4199,60,Italy,Leisure,Plane,2,5,2551,Spring,82,yes,1455.89,no
4200,35,UK,Business,Train,5,5,7431,Winter,84,no,2062.25,no
4201,53,USA,Business,Plane,3,12,4190,Winter,60,yes,3143.56,no
4202,52,Spain,Business,Plane,4,6,9063,Summer,32,no,2356.46,no
4203,62,USA,Business,Plane,3,4,5141,Winter,122,no,1657.45,no
4204,72,USA,Leisure,Train,3,14,1211,Autumn,5,no,2068.63,yes
4205,26,UK,Leisure,Plane,2,12,9886,Summer,130,no,2995.76,no
4206,70,Italy,Business,Train,4,4,9573,Autumn,154,no,2267.27,no
4207,55,Italy,Leisure,Plane,2,11,3685,Autumn,25,yes,1758.23,no
4208,47,Italy,Leisure,Plane,1,13,7701,Summer,178,yes,2829.37,no
4209,61,Italy,Leisure,Plane,2,8,2473,Winter,86,yes,1578.6,no
4210,51,Germany,Leisure,Plane,5,11,6942,Winter,167,yes,2437.66,no
4211,49,UK,Business,Plane,2,8,8633,Summer,86,yes,2363.13,no
4212,20,France,Leisure,Plane,1,12,5198,Autumn,75,no,2124.6,no
4213,20,UK,Leisure,Plane,2,3,4823,Summer,11,yes,903.38,no
4214,45,Germany,Business,Plane,1,7,2918,Summer,68,yes,1539.83,no
4215,61,Italy,Leisure,Plane,4,5,3025,Spring,97,yes,1760.73,no
4216,32,Germany,Leisure,Train,2,5,9564,Spring,146,yes,2256.23,no
4217,58,Spain,Leisure,Plane,1,12,809,Autumn,108,yes,1335.38,no
4218,40,Spain,Business,Train,4,13,7092,Winter,122,yes,3328.48,no
4219,57,UK,Business,Plane,5,3,838,Spring,156,no,1470.14,no
4220,28,UK,Business,Train,3,2,4690,Spring,42,yes,1511.48,no
4221,65,France,Business,Plane,1,13,6187,Autumn,60,yes,3093.76,no
4222,49,France,Leisure,Plane,5,3,3818,Summer,150,yes,1262.74,no
4223,74,Spain,Business,Train,4,7,8301,Spring,168,no,2477.7,no
4224,71,Italy,Business,Train,5,3,5181,Winter,62,no,2016.45,no
4225,53,Germany,Leisure,Plane,2,11,2678,Autumn,131,no,1978.47,no
4226,50,France,Leisure,Plane,3,13,1658,Spring,71,no,2795.93,no
4227,41,USA,Business,Plane,1,2,4100,Autumn,121,yes,1324.32,no
4228,56,France,Business,Plane,4,4,4645,Spring,20,yes,2237.68,no
4229,51,Italy,Business,Train,3,12,5439,Spring,71,yes,3687.36,no
4230,73,Italy,Business,Plane,4,5,9156,Autumn,154,no,2300.04,no
4231,45,UK,Leisure,Train,5,13,2816,Winter,169,yes,2861.01,no
4232,54,Germany,Leisure,Plane,4,7,4402,Winter,131,no,1782.8,no
4233,24,Italy,Leisure,Train,4,1,1909,Summer,171,yes,926.84,no
4234,21,France,Leisure,Train,5,14,5930,Spring,145,yes,3592.0,no
4235,54,France,Business,Plane,5,8,2097,Summer,84,yes,2286.77,no
4236,73,Spain,Leisure,Plane,3,10,3031,Autumn,98,no,1948.69,no
4237,18,Italy,Leisure,Train,1,3,2230,Summer,161,yes,760.77,no
4238,18,USA,Leisure,Plane,5,14,4512,Autumn,60,no,2520.84,no
4239,64,UK,Leisure,Plane,3,11,6613,Winter,68,yes,3014.44,no
4240,37,Germany,Leisure,Plane,4,6,2896,Autumn,105,yes,1825.23,no
4241,36,USA,Leisure,Plane,4,4,7848,Autumn,136,yes,1863.38,no
4242,46,UK,Leisure,Train,2,14,6423,Summer,161,yes,2391.82,no
4243,27,France,Leisure,Plane,5,5,6845,Spring,153,yes,2044.77,no
4244,35,USA,Business,Train,3,10,5302,Summer,111,yes,3308.35,no
4245,45,UK,Leisure,Plane,3,12,1655,Winter,135,yes,2633.65,no
4246,52,France,Leisure,Plane,1,6,8281,Winter,59,no,1660.03,no
4247,60,France,Leisure,Plane,3,2,4543,Winter,33,yes,1046.92,no
4248,64,France,Leisure,Plane,5,13,8622,Spring,41,yes,3602.73,no
4249,48,France,Leisure,Plane,3,3,4805,Summer,161,no,1302.97,no
4250,44,France,Business,Plane,2,8,4939,Autumn,29,no,2465.46,no
4251,28,Spain,Business,Plane,4,8,4058,Autumn,167,yes,2448.24,no
4252,66,USA,Leisure,Train,4,1,4764,Spring,105,no,1126.39,no
4253,66,UK,Leisure,Plane,3,10,9976,Winter,101,no,2862.14,no
4254,55,Spain,Business,Plane,3,8,9262,Spring,64,yes,2904.55,no
4255,22,Spain,Business,Plane,3,11,846,Autumn,86,yes,2136.84,no
4256,25,Italy,Leisure,Plane,3,2,2284,Winter,66,yes,868.08,no
4257,51,Italy,Leisure,Plane,2,10,8046,Spring,114,yes,2686.59,no
4258,65,Italy,Leisure,Plane,5,10,9676,Autumn,122,no,3557.82,no
4259,69,Germany,Leisure,Plane,2,13,5421,Autumn,9,yes,2674.12,no
4260,73,Italy,Leisure,Plane,2,8,9310,Spring,29,yes,2676.78,no
4261,29,UK,Leisure,Plane,2,12,7248,Autumn,97,no,2108.64,no
4262,55,Spain,Leisure,Plane,4,10,2124,Summer,74,no,1978.59,no
4263,18,UK,Leisure,Plane,2,5,6273,Summer,124,yes,1431.02,no
4264,48,USA,Business,Train,3,1,9834,Winter,156,no,2405.72,no
4265,21,Italy,Business,Plane,2,8,2811,Summer,110,no,2425.54,no
4266,66,Germany,Leisure,Plane,3,12,7118,Summer,53,no,2193.64,no
4267,62,USA,Business,Plane,5,5,9746,Spring,174,yes,2773.32,no
4268,67,Germany,Leisure,Train,4,1,7297,Winter,167,yes,1596.98,no
4269,22,USA,Business,Plane,5,4,1802,Spring,76,yes,1966.47,no
4270,47,Spain,Leisure,Plane,5,13,5629,Spring,58,yes,2954.14,no
4271,73,UK,Leisure,Train,4,1,7316,Summer,134,yes,1660.33,no
4272,41,France,Leisure,Plane,3,13,7755,Summer,45,no,2728.01,no
4273,20,UK,Leisure,Plane,3,9,5517,Autumn,168,yes,1831.19,no
4274,28,Italy,Business,Plane,3,10,6424,Autumn,151,yes,2435.54,no
4275,62,France,Leisure,Plane,4,2,3973,Winter,117,no,1035.19,no
4276,21,Germany,Leisure,Plane,2,8,8413,Summer,122,yes,2248.15,no
4277,43,Spain,Leisure,Plane,1,4,9768,Autumn,170,no,1970.74,no
4278,44,Spain,Leisure,Plane,2,9,365,Spring,166,no,1667.64,no
4279,63,Germany,Leisure,Plane,2,2,8319,Summer,144,no,1351.36,no
4280,71,Italy,Leisure,Train,5,12,5478,Winter,74,yes,3288.15,no
4281,60,Germany,Business,Plane,1,3,2224,Winter,175,no,1108.82,no
4282,44,USA,Business,Plane,3,2,531,Spring,149,no,1156.06,no
4283,59,Italy,Business,Plane,2,10,5074,Autumn,74,no,2797.6,no
4284,68,France,Leisure,Plane,4,14,3877,Spring,149,no,2647.45,no
4285,67,Germany,Business,Plane,2,5,7137,Autumn,25,yes,2325.28,no
4286,23,Italy,Leisure,Plane,3,11,1185,Summer,124,yes,2136.15,no
4287,32,France,Leisure,Plane,2,1,6295,Winter,61,no,1093.6,no
4288,70,Germany,Leisure,Plane,5,12,6359,Autumn,98,no,2991.78,no
4289,47,Spain,Business,Plane,5,3,2585,Spring,54,no,1701.45,no
4290,59,Germany,Business,Plane,2,1,8392,Summer,60,yes,1752.17,no
4291,54,UK,Business,Plane,5,10,5498,Autumn,170,yes,3412.41,no
4292,54,Germany,Business,Train,4,14,5178,Summer,32,yes,3654.6,no
4293,59,UK,Business,Plane,1,8,7302,Summer,53,no,2329.46,no
4294,54,France,Business,Plane,2,12,3148,Spring,172,no,3020.63,no
4295,52,Germany,Leisure,Plane,4,4,6602,Spring,139,yes,2052.3,no
4296,40,France,Leisure,Train,4,3,899,Summer,118,no,1091.18,no
4297,23,France,Leisure,Plane,4,8,3922,Summer,47,yes,2112.62,no
4298,21,Italy,Leisure,Plane,3,13,5711,Autumn,90,yes,2093.46,no
4299,35,France,Leisure,Plane,2,9,6109,Spring,60,yes,2233.65,no
4300,26,France,Leisure,Plane,2,8,9587,Autumn,36,no,1950.38,no
4301,66,Germany,Leisure,Train,2,6,5363,Winter,161,no,1490.32,no
4302,46,Germany,Business,Plane,1,14,8726,Autumn,42,yes,3265.88,no
4303,30,Spain,Business,Plane,4,3,5670,Summer,13,yes,2036.04,no
4304,64,Italy,Leisure,Train,2,8,9207,Winter,142,no,1961.16,no
4305,69,France,Leisure,Plane,5,13,4740,Autumn,115,yes,3380.58,no
4306,34,Italy,Leisure,Train,3,5,5433,Winter,101,no,1797.38,no
